event_id,first_l0_time,leg_variant,leg_variant_kind,leg_variant_threshold,leg_index,leg_kind_candidate,leg_start_pos,leg_end_pos,leg_start_time,leg_end_time,leg_start_bars_since_l0,leg_end_bars_since_l0,leg_bars,leg_start_close,leg_end_close,leg_net_return,leg_max_favourable_excursion,leg_max_adverse_excursion,leg_up_bars,leg_down_bars,leg_cumulative_forward_path,leg_cumulative_adverse_path,leg_path_efficiency,leg_avg_velocity5,leg_peak_velocity5,leg_vp_ratio_start,leg_vp_ratio_mean,leg_vp_ratio_peak,leg_vp_ratio_end,leg_efficiency_rate5_mean,dim_start_direction,dim_start_flow,dim_start_velocity,dim_start_efficiency,dim_start_phase,dim_start_setup_score,dim_start_trend_score,dim_peak_direction,dim_peak_flow,dim_peak_velocity,dim_peak_efficiency,dim_peak_phase,dim_peak_setup_score,dim_peak_trend_score,dim_end_direction,dim_end_flow,dim_end_velocity,dim_end_efficiency,dim_end_phase,dim_end_setup_score,dim_end_trend_score,pullback_prior_attack_high,pullback_low,pullback_depth,pullback_duration_bars,pullback_down_velocity5,pullback_down_vp_ratio_mean,pullback_path_efficiency,pullback_prior_up_leg_gain_lost,pullback_prior_up_leg_gain_lost_ratio,pullback_prior_attack_start_close,pullback_prior_attack_start_low,pullback_broke_sma20,pullback_broke_prior_attack_start,pullback_new_down_outcome,attack_net_gain,attack_max_forward_outcome,attack_duration_bars,attack_up_bars,attack_down_bars,attack_start_time,attack_end_time,attack_start_close,attack_end_close,attack_path_efficiency,attack_avg_velocity5,attack_peak_velocity5,attack_cumulative_forward_path,attack_cumulative_adverse_path,attack_vp_change_start_to_end,recovery_pullback_low,recovery_start_time,recovery_start_close,recovery_reclaim_ratio_of_pullback,recovery_reclaimed_sma20,recovery_broke_pullback_local_high,recovery_velocity_turned_positive,recovery_vp_responded,recovery_efficiency_positive,recovery_exceeded_prior_attack_high,recovery_path_efficiency,selected_case
L0C0087_20220224T030000Z,2022-02-24T03:00:00Z,sma20_cross,structural,,1,DOWN_LEG,4482,4487,2022-02-24T03:00:00Z,2022-02-24T18:00:00Z,0,5,6,80.83,90.26,0.11666460472596807,0.1616973895830757,0.06779661016949158,4,1,12.069999999999993,2.6399999999999864,0.7812758906379463,-0.00522302849911693,0.022069242130620424,3.1877494930117405,2.1201084806543995,3.1877494930117405,2.529557570829211,-0.0035966709669785304,WEAK,EXPANDING,DOWN,WEAK,NEGATIVE,65,20,UP,EXPANDING,FAST-UP,IMPROVING,POSITIVE,65,95,UP,EXPANDING,FAST-UP,IMPROVING,POSITIVE,65,95,82.77,75.35,0.08964600700736984,6.0,-0.00522302849911693,2.1201084806543995,0.7812758906379463,,,,,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False
L0C0087_20220224T030000Z,2022-02-24T03:00:00Z,sma20_cross,structural,,2,UP_LEG,4487,4505,2022-02-24T18:00:00Z,2022-02-27T00:00:00Z,5,23,19,90.26,87.3,-0.0327941502326613,0.07035231553290504,0.05794371814757356,10,8,17.319999999999993,14.359999999999985,0.17090069284064718,0.004765786058152895,0.022069242130620424,2.529557570829211,0.7600910791388589,2.529557570829211,0.7908388684753284,0.0028096229596114523,UP,EXPANDING,FAST-UP,IMPROVING,POSITIVE,65,95,WEAK,COOLING,DOWN,WEAK,NEGATIVE,10,15,WEAK,COOLING,DOWN,WEAK,NEGATIVE,10,15,,,,,,,,,,,,,,,-0.0327941502326613,0.07035231553290504,19.0,10.0,8.0,2022-02-24T18:00:00Z,2022-02-27T00:00:00Z,90.26,87.3,0.17090069284064718,0.004765786058152895,0.022069242130620424,17.319999999999993,14.359999999999985,-1.7387187023538826,75.35,2022-02-24T18:00:00Z,90.26,2.1806569343065685,False,True,True,False,True,True,0.17090069284064718,False
L0C0087_20220224T030000Z,2022-02-24T03:00:00Z,sma20_cross,structural,,3,DOWN_LEG,4505,4508,2022-02-27T00:00:00Z,2022-02-27T09:00:00Z,23,26,4,87.3,90.79,0.03997709049255449,0.04203894616265753,0.014891179839633416,3,0,3.490000000000009,0.0,1.0,-0.005135586592379079,-0.0013611468564122971,0.7908388684753284,0.5600042454392429,0.7908388684753284,0.7349729907318205,-0.009224077197849428,WEAK,COOLING,DOWN,WEAK,NEGATIVE,10,15,UP,COOLING,DOWN,WEAK,NEGATIVE,20,43,UP,COOLING,DOWN,WEAK,NEGATIVE,20,43,90.69,86.0,0.051714632263755625,4.0,-0.005135586592379079,0.5600042454392429,1.0,1.2999999999999972,,90.26,83.91,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False
L0C0087_20220224T030000Z,2022-02-24T03:00:00Z,sma20_cross,structural,,4,UP_LEG,4508,4509,2022-02-27T09:00:00Z,2022-02-27T12:00:00Z,26,27,2,90.79,89.5,-0.014208613283401283,0.02731578367661641,0.015420200462605919,0,1,1.2900000000000063,0.0,1.0,-0.0014929075007661192,-0.0013611468564122971,0.7349729907318205,1.1136337868526915,1.4922945829735623,1.4922945829735623,-0.002238546379021049,UP,COOLING,DOWN,WEAK,NEGATIVE,20,43,WEAK,COOLING,DOWN,WEAK,NEGATIVE,37,18,WEAK,COOLING,DOWN,WEAK,NEGATIVE,37,18,,,,,,,,,,,,,,,-0.014208613283401283,0.02731578367661641,2.0,0.0,1.0,2022-02-27T09:00:00Z,2022-02-27T12:00:00Z,90.79,89.5,1.0,-0.0014929075007661192,-0.0013611468564122971,1.2900000000000063,0.0,0.7573215922417418,86.0,2022-02-27T09:00:00Z,90.79,2.6923076923076983,False,True,False,True,False,True,1.0,False
L0C0087_20220224T030000Z,2022-02-24T03:00:00Z,sma20_cross,structural,,5,DOWN_LEG,4509,4515,2022-02-27T12:00:00Z,2022-02-28T06:00:00Z,27,33,7,89.5,89.64,0.0015642458100557644,0.030055865921787685,0.06055865921787711,2,4,8.020000000000024,7.880000000000024,0.017456359102244405,-0.003519496756456377,0.0028764540761619557,1.4922945829735623,1.0451393526824204,1.4922945829735623,1.3584307873299646,-0.003422527393485327,WEAK,COOLING,DOWN,WEAK,NEGATIVE,37,18,UP-ATTEMPT,EXPANDING,FAST-UP,IMPROVING,POSITIVE,32,85,UP-ATTEMPT,EXPANDING,FAST-UP,IMPROVING,POSITIVE,32,85,92.19,84.08,0.08797049571537043,7.0,-0.003519496756456377,1.0451393526824204,0.017456359102244405,5.420000000000002,,90.79,88.75,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False
L0C0087_20220224T030000Z,2022-02-24T03:00:00Z,sma20_cross,structural,,6,UP_LEG,4515,4521,2022-02-28T06:00:00Z,2022-03-01T00:00:00Z,33,39,7,89.64,96.93,0.0813253012048194,0.14904060687193216,0.05499776885319062,5,1,12.790000000000006,5.5,0.569976544175137,0.0168148184704985,0.02771125511918663,1.3584307873299646,1.8461216168234174,2.9101032664472237,1.4942887252176738,0.010582978805160627,UP-ATTEMPT,EXPANDING,FAST-UP,IMPROVING,POSITIVE,32,85,UP,EXPANDING,FAST-UP,IMPROVING,POSITIVE,17,95,UP,EXPANDING,FAST-UP,IMPROVING,POSITIVE,17,95,,,,,,,,,,,,,,,0.0813253012048194,0.14904060687193216,7.0,5.0,1.0,2022-02-28T06:00:00Z,2022-03-01T00:00:00Z,89.64,96.93,0.569976544175137,0.0168148184704985,0.02771125511918663,12.790000000000006,5.5,0.13585793788770917,84.08,2022-02-28T06:00:00Z,89.64,2.3708487084870855,True,True,True,True,True,True,0.569976544175137,False
L0C0088_20220307T030000Z,2022-03-07T03:00:00Z,swing3,retracement,0.03,1,UP_LEG,4570,4573,2022-03-07T03:00:00Z,2022-03-07T12:00:00Z,0,3,4,82.73,85.31,0.031185785084008266,0.04810830412184201,0.019460896893508998,2,1,2.90000000000002,0.3200000000000216,0.8896551724137864,-0.006433556736733663,0.0017424174252945075,1.340848204082994,1.4151316332599362,2.028786315494412,2.028786315494412,-0.004898946128840927,WEAK,EXPANDING,DOWN,WEAK,NEGATIVE,77,25,WEAK,EXPANDING,FAST-UP,IMPROVING,POSITIVE,75,65,WEAK,EXPANDING,FAST-UP,IMPROVING,POSITIVE,75,65,,,,,,,,,,,,,,,0.031185785084008266,0.04810830412184201,4.0,2.0,1.0,2022-03-07T03:00:00Z,2022-03-07T12:00:00Z,82.73,85.31,0.8896551724137864,-0.006433556736733663,0.0017424174252945075,2.90000000000002,0.3200000000000216,0.687938111411418,,,,,,,,,,,,False
L0C0088_20220307T030000Z,2022-03-07T03:00:00Z,swing3,retracement,0.03,2,DOWN_LEG,4573,4575,2022-03-07T12:00:00Z,2022-03-07T18:00:00Z,3,5,3,85.31,81.17,-0.04852889461962251,0.06318133864728637,0.016410737310983373,0,2,4.140000000000001,0.0,1.0,0.000710185051462087,0.004195452214893197,2.028786315494412,1.8982969528578015,2.028786315494412,1.9491327463721573,0.0005410502984605421,WEAK,EXPANDING,FAST-UP,IMPROVING,POSITIVE,75,65,WEAK,EXPANDING,DOWN,WEAK,POSITIVE,70,44,WEAK,EXPANDING,DOWN,WEAK,POSITIVE,70,44,86.71,79.92,0.07830700034598077,3.0,0.000710185051462087,1.8982969528578015,1.0,5.390000000000001,2.089147286821707,82.73,81.12,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,False
L0C0088_20220307T030000Z,2022-03-07T03:00:00Z,swing3,retracement,0.03,3,UP_LEG,4575,4579,2022-03-07T18:00:00Z,2022-03-08T06:00:00Z,5,9,5,81.17,84.11,0.03622027842799058,0.04656892940741655,0.015399778243193298,3,1,3.2399999999999807,0.29999999999998295,0.9074074074074121,-0.0016366861935712836,0.0013427697003571863,1.9491327463721573,1.1724262611874066,1.9491327463721573,1.1317507867369254,-0.0011203664359433288,WEAK,EXPANDING,DOWN,WEAK,POSITIVE,70,44,WEAK,ACTIVE,FAST-UP,IMPROVING,POSITIVE,40,57,WEAK,ACTIVE,FAST-UP,IMPROVING,POSITIVE,40,57,,,,,,,,,,,,,,,0.03622027842799058,0.04656892940741655,5.0,3.0,1.0,2022-03-07T18:00:00Z,2022-03-08T06:00:00Z,81.17,84.11,0.9074074074074121,-0.0016366861935712836,0.0013427697003571863,3.2399999999999807,0.29999999999998295,-0.8173819596352319,79.92,2022-03-07T18:00:00Z,81.17,0.7773654916512054,False,False,False,False,False,False,0.9074074074074121,False
L0C0088_20220307T030000Z,2022-03-07T03:00:00Z,swing3,retracement,0.03,4,DOWN_LEG,4579,4582,2022-03-08T06:00:00Z,2022-03-08T15:00:00Z,9,12,4,84.11,83.38,-0.00867911068838434,0.03293306384496488,0.009986921888003845,0,3,0.730000000000004,0.0,1.0,0.002827013869973615,0.006663648662991484,1.1317507867369254,1.14465416582018,1.5653286830020574,1.5653286830020574,0.0029620309317982714,WEAK,ACTIVE,FAST-UP,IMPROVING,POSITIVE,40,57,WEAK,ACTIVE,DOWN,WEAK,POSITIVE,55,36,WEAK,ACTIVE,DOWN,WEAK,POSITIVE,55,36,84.95,81.34,0.04249558563861094,4.0,0.002827013869973615,1.14465416582018,1.0,2.769999999999996,0.9421768707482987,81.17,79.92,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False
L0C0088_20220307T030000Z,2022-03-07T03:00:00Z,swing3,retracement,0.03,5,UP_LEG,4582,4583,2022-03-08T15:00:00Z,2022-03-08T18:00:00Z,12,13,2,83.38,81.82,-0.0187095226673063,0.024466298872631232,0.019908851043415818,0,1,1.5600000000000023,0.0,1.0,-0.0024514870159908857,-0.0007422047184263853,1.5653286830020574,1.454576784516786,1.5653286830020574,1.3438248860315147,-0.002106856130811674,WEAK,ACTIVE,DOWN,WEAK,POSITIVE,55,36,WEAK,ACTIVE,DOWN,WEAK,NEGATIVE,32,12,WEAK,ACTIVE,DOWN,WEAK,NEGATIVE,32,12,,,,,,,,,,,,,,,-0.0187095226673063,0.024466298872631232,2.0,0.0,1.0,2022-03-08T15:00:00Z,2022-03-08T18:00:00Z,83.38,81.82,1.0,-0.0024514870159908857,-0.0007422047184263853,1.5600000000000023,0.0,-0.22150379697054268,81.34,2022-03-08T15:00:00Z,83.38,0.17328519855595323,False,True,False,False,False,True,1.0,False
L0C0088_20220307T030000Z,2022-03-07T03:00:00Z,swing3,retracement,0.03,6,DOWN_LEG,4583,4584,2022-03-08T18:00:00Z,2022-03-08T21:00:00Z,13,14,2,81.82,82.32,0.0061109753116597165,0.039354681007088894,0.005622097286726886,1,0,0.5,0.0,1.0,-0.004231522101632882,-0.0041607693135553864,1.3438248860315147,0.9149708499009711,1.3438248860315147,0.4861168137704274,-0.0037946516515727138,WEAK,ACTIVE,DOWN,WEAK,NEGATIVE,32,12,WEAK,ACTIVE,DOWN,WEAK,NEGATIVE,25,12,WEAK,ACTIVE,DOWN,WEAK,NEGATIVE,25,12,85.04,81.36,0.04327375352775172,2.0,-0.004231522101632882,0.9149708499009711,1.0,0.45999999999999375,,83.38,81.34,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False
L0C0088_20220307T030000Z,2022-03-07T03:00:00Z,swing3,retracement,0.03,7,UP_LEG,4584,4587,2022-03-08T21:00:00Z,2022-03-09T06:00:00Z,14,17,4,82.32,89.04,0.08163265306122458,0.09232264334305161,0.011661807580174852,3,0,6.720000000000013,0.0,1.0,0.0045993306859748225,0.013135446902927752,0.4861168137704274,1.198076806640715,2.1169803495071235,1.3089799399936395,0.003562503513110391,WEAK,ACTIVE,DOWN,WEAK,NEGATIVE,25,12,UP,EXPANDING,FAST-UP,IMPROVING,POSITIVE,32,95,UP,EXPANDING,FAST-UP,IMPROVING,POSITIVE,32,95,,,,,,,,,,,,,,,0.08163265306122458,0.09232264334305161,4.0,3.0,0.0,2022-03-08T21:00:00Z,2022-03-09T06:00:00Z,82.32,89.04,1.0,0.0045993306859748225,0.013135446902927752,6.720000000000013,0.0,0.822863126223212,81.36,2022-03-08T21:00:00Z,82.32,16.695652173913285,True,True,True,True,True,True,1.0,False
L0C0088_20220307T030000Z,2022-03-07T03:00:00Z,swing3,retracement,0.03,8,DOWN_LEG,4587,4589,2022-03-09T06:00:00Z,2022-03-09T12:00:00Z,17,19,3,89.04,87.8,-0.01392632524708004,0.028077268643306376,0.009883198562443794,0,2,1.240000000000009,0.0,1.0,0.013673100601916838,0.014994373079767401,1.3089799399936395,1.144865288439046,1.382962130232748,1.382962130232748,0.01142287291740184,UP,EXPANDING,FAST-UP,IMPROVING,POSITIVE,32,95,UP,EXPANDING,FAST-UP,IMPROVING,POSITIVE,37,95,UP,EXPANDING,FAST-UP,IMPROVING,POSITIVE,37,95,89.92,86.54,0.0375889679715302,3.0,0.013673100601916838,1.144865288439046,1.0,2.5,0.3720238095238088,82.32,81.36,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False
L0C0088_20220307T030000Z,2022-03-07T03:00:00Z,swing3,retracement,0.03,9,UP_LEG,4589,4590,2022-03-09T12:00:00Z,2022-03-09T15:00:00Z,19,20,2,87.8,88.3,0.005694760820045497,0.018678815489749437,0.014350797266514703,1,0,0.5,0.0,1.0,0.011092428271580034,0.012889481823055365,1.382962130232748,1.3078868689699057,1.382962130232748,1.2328116077070637,0.008435336472738246,UP,EXPANDING,FAST-UP,IMPROVING,POSITIVE,37,95,UP,EXPANDING,FAST-UP,IMPROVING,POSITIVE,32,95,UP,EXPANDING,FAST-UP,IMPROVING,POSITIVE,32,95,,,,,,,,,,,,,,,0.005694760820045497,0.018678815489749437,2.0,1.0,0.0,2022-03-09T12:00:00Z,2022-03-09T15:00:00Z,87.8,88.3,1.0,0.011092428271580034,0.012889481823055365,0.5,0.0,-0.15015052252568428,86.54,2022-03-09T12:00:00Z,87.8,0.7039999999999964,True,False,True,False,True,False,1.0,False
L0C0088_20220307T030000Z,2022-03-07T03:00:00Z,swing3,retracement,0.03,10,DOWN_LEG,4590,4591,2022-03-09T15:00:00Z,2022-03-09T18:00:00Z,20,21,2,88.3,86.4,-0.021517553793884425,0.025594563986409864,0.012910532276330699,0,1,1.8999999999999915,0.0,1.0,0.003599954558781725,0.009295374720104704,1.2328116077070637,1.0812905497232852,1.2328116077070637,0.9297694917395065,0.002489333769664798,UP,EXPANDING,FAST-UP,IMPROVING,POSITIVE,32,95,UP,ACTIVE,DOWN,WEAK,NEGATIVE,10,47,UP,ACTIVE,DOWN,WEAK,NEGATIVE,10,47,89.44,86.04,0.03801431127012513,2.0,0.003599954558781725,1.0812905497232852,1.0,2.259999999999991,4.519999999999982,87.8,86.54,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False
L0C0088_20220307T030000Z,2022-03-07T03:00:00Z,swing3,retracement,0.03,11,UP_LEG,4591,4592,2022-03-09T18:00:00Z,2022-03-09T21:00:00Z,21,22,2,86.4,88.06,0.01921296296296293,0.028124999999999914,0.00416666666666666,1,0,1.6599999999999966,0.0,1.0,-0.0021544634652387942,-0.0020954656025412534,0.9297694917395065,0.7545114109820055,0.9297694917395065,0.5792533302245043,-0.0020728165190582906,UP,ACTIVE,DOWN,WEAK,NEGATIVE,10,47,UP,ACTIVE,DOWN,WEAK,NEGATIVE,15,47,UP,ACTIVE,DOWN,WEAK,NEGATIVE,15,47,,,,,,,,,,,,,,,0.01921296296296293,0.028124999999999914,2.0,1.0,0.0,2022-03-09T18:00:00Z,2022-03-09T21:00:00Z,86.4,88.06,1.0,-0.0021544634652387942,-0.0020954656025412534,1.6599999999999966,0.0,-0.3505161615150022,86.04,2022-03-09T18:00:00Z,86.4,0.8938053097345151,True,False,False,False,False,False,1.0,False
L0C0088_20220307T030000Z,2022-03-07T03:00:00Z,swing3,retracement,0.03,12,DOWN_LEG,4592,4597,2022-03-09T21:00:00Z,2022-03-10T12:00:00Z,22,27,6,88.06,82.17,-0.06688621394503746,0.08437429025664327,0.008744038155802816,2,3,6.269999999999996,0.37999999999999545,0.9393939393939401,-0.009530049923733174,-0.0022134613279363347,0.5792533302245043,0.9563845695975838,1.3934499581538797,1.3934499581538797,-0.009922976151150903,UP,ACTIVE,DOWN,WEAK,NEGATIVE,15,47,WEAK,EXPANDING,DOWN,WEAK,NEGATIVE,62,30,WEAK,EXPANDING,DOWN,WEAK,NEGATIVE,62,30,88.83,80.63,0.09231115614094342,6.0,-0.009530049923733174,0.9563845695975838,0.9393939393939401,7.430000000000007,4.475903614457844,86.4,86.04,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False
L0C0088_20220307T030000Z,2022-03-07T03:00:00Z,swing3,retracement,0.03,13,UP_LEG,4597,4600,2022-03-10T12:00:00Z,2022-03-10T21:00:00Z,27,30,4,82.17,82.87,0.00851892418157485,0.02275769745649269,0.0187416331994646,2,1,1.4399999999999835,0.7399999999999807,0.48611111111111865,-0.005114873319684293,0.0013016798991575896,1.3934499581538797,0.8581976922193489,1.3934499581538797,0.49193390904617723,-0.004906377275121607,WEAK,EXPANDING,DOWN,WEAK,NEGATIVE,62,30,WEAK,COOLING,FAST-UP,IMPROVING,POSITIVE,45,40,WEAK,COOLING,FAST-UP,IMPROVING,POSITIVE,45,40,,,,,,,,,,,,,,,0.00851892418157485,0.02275769745649269,4.0,2.0,1.0,2022-03-10T12:00:00Z,2022-03-10T21:00:00Z,82.17,82.87,0.48611111111111865,-0.005114873319684293,0.0013016798991575896,1.4399999999999835,0.7399999999999807,-0.9015160491077026,80.63,2022-03-10T12:00:00Z,82.17,0.3014804845222082,False,False,False,False,False,False,0.48611111111111865,False
L0C0088_20220307T030000Z,2022-03-07T03:00:00Z,swing3,retracement,0.03,14,DOWN_LEG,4600,4602,2022-03-10T21:00:00Z,2022-03-11T03:00:00Z,30,32,3,82.87,81.46,-0.01701460118257525,0.03197779654881146,0.013635815132134613,1,1,1.5899999999999892,0.1799999999999784,0.8867924528302015,-0.0011013895311324205,0.00016901069394742576,0.49193390904617723,0.69552077882125,0.8193618884941841,0.7752665389233887,-0.0014089019148827413,WEAK,COOLING,FAST-UP,IMPROVING,POSITIVE,45,40,WEAK,COOLING,DOWN,WEAK,NEGATIVE,50,0,WEAK,COOLING,DOWN,WEAK,NEGATIVE,50,0,84.0,80.22,0.04500000000000001,3.0,-0.0011013895311324205,0.69552077882125,0.8867924528302015,2.6500000000000057,3.7857142857142785,82.17,80.63,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False
L0C0088_20220307T030000Z,2022-03-07T03:00:00Z,swing3,retracement,0.03,15,UP_LEG,4602,4605,2022-03-11T03:00:00Z,2022-03-11T12:00:00Z,32,35,4,81.46,82.41,0.011662165479990216,0.034740977166707744,0.015222194942302909,2,1,2.690000000000012,1.740000000000009,0.3531598513011147,-0.0009077161990610214,9.608455625598165e-05,0.7752665389233887,0.8921409831115529,1.0479948107652048,1.0479948107652048,-0.0011943452267575048,WEAK,COOLING,DOWN,WEAK,NEGATIVE,50,0,WEAK,COOLING,DOWN,WEAK,POSITIVE,40,30,WEAK,COOLING,DOWN,WEAK,POSITIVE,40,30,,,,,,,,,,,,,,,0.011662165479990216,0.034740977166707744,4.0,2.0,1.0,2022-03-11T03:00:00Z,2022-03-11T12:00:00Z,81.46,82.41,0.3531598513011147,-0.0009077161990610214,9.608455625598165e-05,2.690000000000012,1.740000000000009,0.27272827184181614,80.22,2022-03-11T03:00:00Z,81.46,0.82641509433962,False,True,False,True,False,True,0.3531598513011147,False
L0C0088_20220307T030000Z,2022-03-07T03:00:00Z,swing3,retracement,0.03,16,DOWN_LEG,4605,4607,2022-03-11T12:00:00Z,2022-03-11T18:00:00Z,35,37,3,82.41,80.29,-0.025725033369736527,0.028394612304332042,0.022812765441087363,0,2,2.1199999999999903,0.0,1.0,-0.0016723198185828903,-0.001010289833882125,1.0479948107652048,0.9259905404703331,1.0479948107652048,0.6886875852950558,-0.0018542336328653812,WEAK,COOLING,DOWN,WEAK,POSITIVE,40,30,WEAK,EXPANDING,DOWN,WEAK,POSITIVE,50,44,WEAK,EXPANDING,DOWN,WEAK,POSITIVE,50,44,84.29,80.07,0.05006525091944493,3.0,-0.0016723198185828903,0.9259905404703331,1.0,2.3400000000000034,2.463157894736838,81.46,80.22,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False
L0C0088_20220307T030000Z,2022-03-07T03:00:00Z,swing3,retracement,0.03,17,UP_LEG,4607,4609,2022-03-11T18:00:00Z,2022-03-12T00:00:00Z,37,39,3,80.29,82.03,0.021671441026279714,0.030638933864740234,0.002740067256196451,2,0,1.7399999999999949,0.0,1.0,-0.0029163577245398704,-0.002830990710473878,0.6886875852950558,0.632008963999097,0.6886875852950558,0.681870103667221,-0.0034354934047882237,WEAK,EXPANDING,DOWN,WEAK,POSITIVE,50,44,WEAK,COOLING,DOWN,WEAK,POSITIVE,40,32,WEAK,COOLING,DOWN,WEAK,POSITIVE,40,32,,,,,,,,,,,,,,,0.021671441026279714,0.030638933864740234,3.0,2.0,0.0,2022-03-11T18:00:00Z,2022-03-12T00:00:00Z,80.29,82.03,1.0,-0.0029163577245398704,-0.002830990710473878,1.7399999999999949,0.0,-0.006817481627834798,80.07,2022-03-11T18:00:00Z,80.29,0.8376068376068397,False,False,False,False,False,False,1.0,False
L0C0088_20220307T030000Z,2022-03-07T03:00:00Z,swing5,retracement,0.05,1,UP_LEG,4570,4573,2022-03-07T03:00:00Z,2022-03-07T12:00:00Z,0,3,4,82.73,85.31,0.031185785084008266,0.04810830412184201,0.019460896893508998,2,1,2.90000000000002,0.3200000000000216,0.8896551724137864,-0.006433556736733663,0.0017424174252945075,1.340848204082994,1.4151316332599362,2.028786315494412,2.028786315494412,-0.004898946128840927,WEAK,EXPANDING,DOWN,WEAK,NEGATIVE,77,25,WEAK,EXPANDING,FAST-UP,IMPROVING,POSITIVE,75,65,WEAK,EXPANDING,FAST-UP,IMPROVING,POSITIVE,75,65,,,,,,,,,,,,,,,0.031185785084008266,0.04810830412184201,4.0,2.0,1.0,2022-03-07T03:00:00Z,2022-03-07T12:00:00Z,82.73,85.31,0.8896551724137864,-0.006433556736733663,0.0017424174252945075,2.90000000000002,0.3200000000000216,0.687938111411418,,,,,,,,,,,,False
L0C0088_20220307T030000Z,2022-03-07T03:00:00Z,swing5,retracement,0.05,2,DOWN_LEG,4573,4575,2022-03-07T12:00:00Z,2022-03-07T18:00:00Z,3,5,3,85.31,81.17,-0.04852889461962251,0.06318133864728637,0.016410737310983373,0,2,4.140000000000001,0.0,1.0,0.000710185051462087,0.004195452214893197,2.028786315494412,1.8982969528578015,2.028786315494412,1.9491327463721573,0.0005410502984605421,WEAK,EXPANDING,FAST-UP,IMPROVING,POSITIVE,75,65,WEAK,EXPANDING,DOWN,WEAK,POSITIVE,70,44,WEAK,EXPANDING,DOWN,WEAK,POSITIVE,70,44,86.71,79.92,0.07830700034598077,3.0,0.000710185051462087,1.8982969528578015,1.0,5.390000000000001,2.089147286821707,82.73,81.12,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,False
L0C0088_20220307T030000Z,2022-03-07T03:00:00Z,swing5,retracement,0.05,3,UP_LEG,4575,4587,2022-03-07T18:00:00Z,2022-03-09T06:00:00Z,5,17,13,81.17,89.04,0.09695700381914496,0.10779844770235308,0.015399778243193298,7,5,12.75,4.8799999999999955,0.6172549019607847,0.001282339480530601,0.013135446902927752,1.9491327463721573,1.1880868688519386,2.1169803495071235,1.3089799399936395,0.0012611088976339708,WEAK,EXPANDING,DOWN,WEAK,POSITIVE,70,44,UP,EXPANDING,FAST-UP,IMPROVING,POSITIVE,32,95,UP,EXPANDING,FAST-UP,IMPROVING,POSITIVE,32,95,,,,,,,,,,,,,,,0.09695700381914496,0.10779844770235308,13.0,7.0,5.0,2022-03-07T18:00:00Z,2022-03-09T06:00:00Z,81.17,89.04,0.6172549019607847,0.001282339480530601,0.013135446902927752,12.75,4.8799999999999955,-0.6401528063785178,79.92,2022-03-07T18:00:00Z,81.17,1.6920222634508355,True,True,True,False,True,True,0.6172549019607847,False
L0C0088_20220307T030000Z,2022-03-07T03:00:00Z,swing5,retracement,0.05,4,DOWN_LEG,4587,4602,2022-03-09T06:00:00Z,2022-03-11T03:00:00Z,17,32,16,89.04,81.46,-0.08513027852650512,0.09905660377358498,0.009883198562443794,7,8,14.599999999999966,7.019999999999953,0.5191780821917829,-0.0011905084692665415,0.014994373079767401,1.3089799399936395,0.9355908512806437,1.3934499581538797,0.7752665389233887,-0.00193303257087193,UP,EXPANDING,FAST-UP,IMPROVING,POSITIVE,32,95,WEAK,COOLING,DOWN,WEAK,NEGATIVE,50,0,WEAK,COOLING,DOWN,WEAK,NEGATIVE,50,0,89.92,80.22,0.10787366548042708,16.0,-0.0011905084692665415,0.9355908512806437,0.5191780821917829,8.820000000000007,1.1207115628970779,81.17,79.92,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False
L0C0088_20220307T030000Z,2022-03-07T03:00:00Z,swing5,retracement,0.05,5,UP_LEG,4602,4605,2022-03-11T03:00:00Z,2022-03-11T12:00:00Z,32,35,4,81.46,82.41,0.011662165479990216,0.034740977166707744,0.015222194942302909,2,1,2.690000000000012,1.740000000000009,0.3531598513011147,-0.0009077161990610214,9.608455625598165e-05,0.7752665389233887,0.8921409831115529,1.0479948107652048,1.0479948107652048,-0.0011943452267575048,WEAK,COOLING,DOWN,WEAK,NEGATIVE,50,0,WEAK,COOLING,DOWN,WEAK,POSITIVE,40,30,WEAK,COOLING,DOWN,WEAK,POSITIVE,40,30,,,,,,,,,,,,,,,0.011662165479990216,0.034740977166707744,4.0,2.0,1.0,2022-03-11T03:00:00Z,2022-03-11T12:00:00Z,81.46,82.41,0.3531598513011147,-0.0009077161990610214,9.608455625598165e-05,2.690000000000012,1.740000000000009,0.27272827184181614,80.22,2022-03-11T03:00:00Z,81.46,0.24829931972789068,False,False,False,True,False,False,0.3531598513011147,False
